"GEO_ID","NAME","P15_001N","P15_002N","P15_003N",
"Geography","Geographic Area Name"," !!Total:"," !!Total:!!Under 18 years"," !!Total:!!18 years and over",
"1500000US481130130103","Block Group 3; Census Tract 130.10; Dallas County; Texas","1779","406","1373",
"1500000US481130130111","Block Group 1; Census Tract 130.11; Dallas County; Texas","1424","392","1032",
"1500000US481130130112","Block Group 2; Census Tract 130.11; Dallas County; Texas","1369","313","1056",
"1500000US481130130113","Block Group 3; Census Tract 130.11; Dallas County; Texas","1474","537","937",
"1500000US481130130121","Block Group 1; Census Tract 130.12; Dallas County; Texas","1229","347","882",
"1500000US481130130122","Block Group 2; Census Tract 130.12; Dallas County; Texas","1373","342","1031",
"1500000US481130130131","Block Group 1; Census Tract 130.13; Dallas County; Texas","1313","419","894",
"1500000US481130130132","Block Group 2; Census Tract 130.13; Dallas County; Texas","2947","1141","1806",
"1500000US481130131011","Block Group 1; Census Tract 131.01; Dallas County; Texas","980","190","790",
"1500000US481130131012","Block Group 2; Census Tract 131.01; Dallas County; Texas","1729","367","1362",
"1500000US481130131021","Block Group 1; Census Tract 131.02; Dallas County; Texas","1913","387","1526",
"1500000US481130131041","Block Group 1; Census Tract 131.04; Dallas County; Texas","1627","169","1458",
"1500000US481130131061","Block Group 1; Census Tract 131.06; Dallas County; Texas","1315","124","1191",
"1500000US481130131071","Block Group 1; Census Tract 131.07; Dallas County; Texas","1226","94","1132",
"1500000US481130131072","Block Group 2; Census Tract 131.07; Dallas County; Texas","1142","145","997",
"1500000US481130131073","Block Group 3; Census Tract 131.07; Dallas County; Texas","1332","154","1178",
"1500000US481130131074","Block Group 4; Census Tract 131.07; Dallas County; Texas","775","138","637",
"1500000US481130132011","Block Group 1; Census Tract 132.01; Dallas County; Texas","1610","405","1205",
"1500000US481130132012","Block Group 2; Census Tract 132.01; Dallas County; Texas","1144","171","973",
"1500000US481130132021","Block Group 1; Census Tract 132.02; Dallas County; Texas","1960","202","1758",
"1500000US481130132022","Block Group 2; Census Tract 132.02; Dallas County; Texas","1233","115","1118",
"1500000US481130132023","Block Group 3; Census Tract 132.02; Dallas County; Texas","800","90","710",
"1500000US481130132024","Block Group 4; Census Tract 132.02; Dallas County; Texas","1349","97","1252",
"1500000US481130133001","Block Group 1; Census Tract 133; Dallas County; Texas","990","207","783",
"1500000US481130133002","Block Group 2; Census Tract 133; Dallas County; Texas","1074","257","817",
"1500000US481130134001","Block Group 1; Census Tract 134; Dallas County; Texas","2068","518","1550",
"1500000US481130135001","Block Group 1; Census Tract 135; Dallas County; Texas","1058","251","807",
"1500000US481130135002","Block Group 2; Census Tract 135; Dallas County; Texas","1504","397","1107",
"1500000US481130136051","Block Group 1; Census Tract 136.05; Dallas County; Texas","1715","472","1243",
"1500000US481130136052","Block Group 2; Census Tract 136.05; Dallas County; Texas","1016","305","711",
"1500000US481130136053","Block Group 3; Census Tract 136.05; Dallas County; Texas","1399","367","1032",
"1500000US481130136054","Block Group 4; Census Tract 136.05; Dallas County; Texas","1534","429","1105",
"1500000US481130136061","Block Group 1; Census Tract 136.06; Dallas County; Texas","1687","468","1219",
"1500000US481130136062","Block Group 2; Census Tract 136.06; Dallas County; Texas","1841","424","1417",
"1500000US481130136063","Block Group 3; Census Tract 136.06; Dallas County; Texas","1875","336","1539",
"1500000US481130136071","Block Group 1; Census Tract 136.07; Dallas County; Texas","2008","613","1395",
"1500000US481130136072","Block Group 2; Census Tract 136.07; Dallas County; Texas","1523","394","1129",
"1500000US481130136081","Block Group 1; Census Tract 136.08; Dallas County; Texas","1310","247","1063",
"1500000US481130136082","Block Group 2; Census Tract 136.08; Dallas County; Texas","1237","172","1065",
"1500000US481130136091","Block Group 1; Census Tract 136.09; Dallas County; Texas","1922","631","1291",
"1500000US481130136092","Block Group 2; Census Tract 136.09; Dallas County; Texas","2055","600","1455",
"1500000US481130136101","Block Group 1; Census Tract 136.10; Dallas County; Texas","2214","631","1583",
"1500000US481130136102","Block Group 2; Census Tract 136.10; Dallas County; Texas","1207","312","895",
"1500000US481130136103","Block Group 3; Census Tract 136.10; Dallas County; Texas","1363","261","1102",
"1500000US481130136111","Block Group 1; Census Tract 136.11; Dallas County; Texas","1587","162","1425",
"1500000US481130136112","Block Group 2; Census Tract 136.11; Dallas County; Texas","1300","120","1180",
"1500000US481130136151","Block Group 1; Census Tract 136.15; Dallas County; Texas","1658","336","1322",
"1500000US481130136152","Block Group 2; Census Tract 136.15; Dallas County; Texas","1322","446","876",
"1500000US481130136153","Block Group 3; Census Tract 136.15; Dallas County; Texas","981","241","740",
"1500000US481130136154","Block Group 4; Census Tract 136.15; Dallas County; Texas","1390","324","1066",
"1500000US481130136171","Block Group 1; Census Tract 136.17; Dallas County; Texas","1007","244","763",
"1500000US481130136172","Block Group 2; Census Tract 136.17; Dallas County; Texas","1929","428","1501",
"1500000US481130136181","Block Group 1; Census Tract 136.18; Dallas County; Texas","1900","363","1537",
"1500000US481130136182","Block Group 2; Census Tract 136.18; Dallas County; Texas","1334","418","916",
"1500000US481130136191","Block Group 1; Census Tract 136.19; Dallas County; Texas","2030","429","1601",
"1500000US481130136192","Block Group 2; Census Tract 136.19; Dallas County; Texas","1871","501","1370",
"1500000US481130136193","Block Group 3; Census Tract 136.19; Dallas County; Texas","1513","360","1153",
"1500000US481130136201","Block Group 1; Census Tract 136.20; Dallas County; Texas","991","107","884",
"1500000US481130136202","Block Group 2; Census Tract 136.20; Dallas County; Texas","3119","207","2912",
"1500000US481130136203","Block Group 3; Census Tract 136.20; Dallas County; Texas","1202","51","1151",
"1500000US481130136204","Block Group 4; Census Tract 136.20; Dallas County; Texas","893","78","815",
"1500000US481130136211","Block Group 1; Census Tract 136.21; Dallas County; Texas","1263","126","1137",
"1500000US481130136212","Block Group 2; Census Tract 136.21; Dallas County; Texas","1353","232","1121",
"1500000US481130136213","Block Group 3; Census Tract 136.21; Dallas County; Texas","1807","345","1462",
"1500000US481130136221","Block Group 1; Census Tract 136.22; Dallas County; Texas","1454","150","1304",
"1500000US481130136222","Block Group 2; Census Tract 136.22; Dallas County; Texas","1121","84","1037",
"1500000US481130136241","Block Group 1; Census Tract 136.24; Dallas County; Texas","1781","352","1429",
"1500000US481130136242","Block Group 2; Census Tract 136.24; Dallas County; Texas","808","54","754",
"1500000US481130136243","Block Group 3; Census Tract 136.24; Dallas County; Texas","1517","234","1283",
"1500000US481130136251","Block Group 1; Census Tract 136.25; Dallas County; Texas","1837","366","1471",
"1500000US481130136252","Block Group 2; Census Tract 136.25; Dallas County; Texas","1023","231","792",
"1500000US481130136261","Block Group 1; Census Tract 136.26; Dallas County; Texas","1490","363","1127",
"1500000US481130136262","Block Group 2; Census Tract 136.26; Dallas County; Texas","1513","141","1372",
"1500000US481130136271","Block Group 1; Census Tract 136.27; Dallas County; Texas","1585","246","1339",
"1500000US481130136281","Block Group 1; Census Tract 136.28; Dallas County; Texas","1614","81","1533",
"1500000US481130136282","Block Group 2; Census Tract 136.28; Dallas County; Texas","818","53","765",
"1500000US481130136283","Block Group 3; Census Tract 136.28; Dallas County; Texas","1047","48","999",
"1500000US481130136284","Block Group 4; Census Tract 136.28; Dallas County; Texas","778","35","743",
"1500000US481130136285","Block Group 5; Census Tract 136.28; Dallas County; Texas","2049","294","1755",
"1500000US481130136291","Block Group 1; Census Tract 136.29; Dallas County; Texas","945","126","819",
"1500000US481130136292","Block Group 2; Census Tract 136.29; Dallas County; Texas","1272","335","937",
"1500000US481130136301","Block Group 1; Census Tract 136.30; Dallas County; Texas","883","100","783",
"1500000US481130136302","Block Group 2; Census Tract 136.30; Dallas County; Texas","1271","158","1113",
"1500000US481130136311","Block Group 1; Census Tract 136.31; Dallas County; Texas","2097","559","1538",
"1500000US481130137151","Block Group 1; Census Tract 137.15; Dallas County; Texas","2338","562","1776",
"1500000US481130137161","Block Group 1; Census Tract 137.16; Dallas County; Texas","1377","282","1095",
"1500000US481130137162","Block Group 2; Census Tract 137.16; Dallas County; Texas","1689","363","1326",
"1500000US481130137163","Block Group 3; Census Tract 137.16; Dallas County; Texas","1949","369","1580",
"1500000US481130137171","Block Group 1; Census Tract 137.17; Dallas County; Texas","1566","532","1034",
"1500000US481130137172","Block Group 2; Census Tract 137.17; Dallas County; Texas","1105","288","817",
"1500000US481130137181","Block Group 1; Census Tract 137.18; Dallas County; Texas","1406","431","975",
"1500000US481130137182","Block Group 2; Census Tract 137.18; Dallas County; Texas","1333","391","942",
"1500000US481130137183","Block Group 3; Census Tract 137.18; Dallas County; Texas","1840","594","1246",
"1500000US481130137191","Block Group 1; Census Tract 137.19; Dallas County; Texas","2480","420","2060",
"1500000US481130137192","Block Group 2; Census Tract 137.19; Dallas County; Texas","1768","328","1440",
"1500000US481130137201","Block Group 1; Census Tract 137.20; Dallas County; Texas","2436","639","1797",
"1500000US481130137202","Block Group 2; Census Tract 137.20; Dallas County; Texas","1150","208","942",
"1500000US481130137203","Block Group 3; Census Tract 137.20; Dallas County; Texas","2027","490","1537",
"1500000US481130137211","Block Group 1; Census Tract 137.21; Dallas County; Texas","1945","292","1653",
"1500000US481130137212","Block Group 2; Census Tract 137.21; Dallas County; Texas","2055","324","1731",
"1500000US481130137213","Block Group 3; Census Tract 137.21; Dallas County; Texas","1917","316","1601",
"1500000US481130137221","Block Group 1; Census Tract 137.22; Dallas County; Texas","2188","290","1898",
"1500000US481130137222","Block Group 2; Census Tract 137.22; Dallas County; Texas","2352","488","1864",
"1500000US481130137251","Block Group 1; Census Tract 137.25; Dallas County; Texas","1760","319","1441",
"1500000US481130137252","Block Group 2; Census Tract 137.25; Dallas County; Texas","894","257","637",
"1500000US481130137253","Block Group 3; Census Tract 137.25; Dallas County; Texas","1094","197","897",
"1500000US481130137261","Block Group 1; Census Tract 137.26; Dallas County; Texas","1728","187","1541",
"1500000US481130137262","Block Group 2; Census Tract 137.26; Dallas County; Texas","1126","307","819",
"1500000US481130137271","Block Group 1; Census Tract 137.27; Dallas County; Texas","1550","162","1388",
"1500000US481130137272","Block Group 2; Census Tract 137.27; Dallas County; Texas","1211","145","1066",
"1500000US481130137273","Block Group 3; Census Tract 137.27; Dallas County; Texas","1029","210","819",
"1500000US481130137281","Block Group 1; Census Tract 137.28; Dallas County; Texas","1819","583","1236",
"1500000US481130137282","Block Group 2; Census Tract 137.28; Dallas County; Texas","1162","276","886",
"1500000US481130137283","Block Group 3; Census Tract 137.28; Dallas County; Texas","2083","582","1501",
"1500000US481130137291","Block Group 1; Census Tract 137.29; Dallas County; Texas","2118","345","1773",
"1500000US481130137292","Block Group 2; Census Tract 137.29; Dallas County; Texas","2060","538","1522",
"1500000US481130137293","Block Group 3; Census Tract 137.29; Dallas County; Texas","1727","435","1292",
"1500000US481130137294","Block Group 4; Census Tract 137.29; Dallas County; Texas","1361","456","905",
"1500000US481130138041","Block Group 1; Census Tract 138.04; Dallas County; Texas","1247","255","992",
"1500000US481130138042","Block Group 2; Census Tract 138.04; Dallas County; Texas","2157","490","1667",
"1500000US481130138051","Block Group 1; Census Tract 138.05; Dallas County; Texas","2761","297","2464",
"1500000US481130138052","Block Group 2; Census Tract 138.05; Dallas County; Texas","1340","245","1095",
"1500000US481130138061","Block Group 1; Census Tract 138.06; Dallas County; Texas","1986","187","1799",
"1500000US481130138062","Block Group 2; Census Tract 138.06; Dallas County; Texas","1635","245","1390",
"1500000US481130138071","Block Group 1; Census Tract 138.07; Dallas County; Texas","1068","157","911",
"1500000US481130138072","Block Group 2; Census Tract 138.07; Dallas County; Texas","1710","338","1372",
"1500000US481130138081","Block Group 1; Census Tract 138.08; Dallas County; Texas","678","67","611",
"1500000US481130138082","Block Group 2; Census Tract 138.08; Dallas County; Texas","1326","236","1090",
"1500000US481130138083","Block Group 3; Census Tract 138.08; Dallas County; Texas","852","115","737",
"1500000US481130139011","Block Group 1; Census Tract 139.01; Dallas County; Texas","1848","470","1378",
"1500000US481130139012","Block Group 2; Census Tract 139.01; Dallas County; Texas","1435","346","1089",
"1500000US481130139021","Block Group 1; Census Tract 139.02; Dallas County; Texas","1017","213","804",
"1500000US481130139022","Block Group 2; Census Tract 139.02; Dallas County; Texas","1073","215","858",
"1500000US481130139023","Block Group 3; Census Tract 139.02; Dallas County; Texas","2188","495","1693",
"1500000US481130140011","Block Group 1; Census Tract 140.01; Dallas County; Texas","2873","479","2394",
"1500000US481130140012","Block Group 2; Census Tract 140.01; Dallas County; Texas","1301","246","1055",
"1500000US481130140021","Block Group 1; Census Tract 140.02; Dallas County; Texas","1985","262","1723",
"1500000US481130141191","Block Group 1; Census Tract 141.19; Dallas County; Texas","1779","460","1319",
"1500000US481130141192","Block Group 2; Census Tract 141.19; Dallas County; Texas","1290","306","984",
"1500000US481130141193","Block Group 3; Census Tract 141.19; Dallas County; Texas","1586","358","1228",
"1500000US481130141201","Block Group 1; Census Tract 141.20; Dallas County; Texas","1409","412","997",
"1500000US481130141202","Block Group 2; Census Tract 141.20; Dallas County; Texas","2204","587","1617",
"1500000US481130141203","Block Group 3; Census Tract 141.20; Dallas County; Texas","1564","384","1180",
"1500000US481130141211","Block Group 1; Census Tract 141.21; Dallas County; Texas","935","201","734",
"1500000US481130141212","Block Group 2; Census Tract 141.21; Dallas County; Texas","1447","302","1145",
"1500000US481130141213","Block Group 3; Census Tract 141.21; Dallas County; Texas","1032","179","853",
"1500000US481130141214","Block Group 4; Census Tract 141.21; Dallas County; Texas","2052","411","1641",
"1500000US481130141231","Block Group 1; Census Tract 141.23; Dallas County; Texas","2466","734","1732",
"1500000US481130141232","Block Group 2; Census Tract 141.23; Dallas County; Texas","1358","410","948",
"1500000US481130141233","Block Group 3; Census Tract 141.23; Dallas County; Texas","2278","614","1664",
"1500000US481130141241","Block Group 1; Census Tract 141.24; Dallas County; Texas","3034","664","2370",
"1500000US481130141242","Block Group 2; Census Tract 141.24; Dallas County; Texas","16","7","9",
"1500000US481130141243","Block Group 3; Census Tract 141.24; Dallas County; Texas","1921","476","1445",
"1500000US481130141261","Block Group 1; Census Tract 141.26; Dallas County; Texas","2338","602","1736",
"1500000US481130141262","Block Group 2; Census Tract 141.26; Dallas County; Texas","1631","395","1236",
"1500000US481130141263","Block Group 3; Census Tract 141.26; Dallas County; Texas","29","9","20",
"1500000US481130141264","Block Group 4; Census Tract 141.26; Dallas County; Texas","2996","932","2064",
"1500000US481130141281","Block Group 1; Census Tract 141.28; Dallas County; Texas","1870","521","1349",
"1500000US481130141282","Block Group 2; Census Tract 141.28; Dallas County; Texas","2387","718","1669",
"1500000US481130141301","Block Group 1; Census Tract 141.30; Dallas County; Texas","1737","329","1408",
"1500000US481130141302","Block Group 2; Census Tract 141.30; Dallas County; Texas","2052","376","1676",
"1500000US481130141303","Block Group 3; Census Tract 141.30; Dallas County; Texas","1396","311","1085",
"1500000US481130141321","Block Group 1; Census Tract 141.32; Dallas County; Texas","689","136","553",
"1500000US481130141322","Block Group 2; Census Tract 141.32; Dallas County; Texas","1939","566","1373",
"1500000US481130141341","Block Group 1; Census Tract 141.34; Dallas County; Texas","2159","498","1661",
"1500000US481130141342","Block Group 2; Census Tract 141.34; Dallas County; Texas","1997","590","1407",
"1500000US481130141351","Block Group 1; Census Tract 141.35; Dallas County; Texas","2185","658","1527",
"1500000US481130141352","Block Group 2; Census Tract 141.35; Dallas County; Texas","1176","315","861",
"1500000US481130141353","Block Group 3; Census Tract 141.35; Dallas County; Texas","1448","477","971",
"1500000US481130141381","Block Group 1; Census Tract 141.38; Dallas County; Texas","1415","284","1131",
"1500000US481130141382","Block Group 2; Census Tract 141.38; Dallas County; Texas","2074","458","1616",
"1500000US481130141383","Block Group 3; Census Tract 141.38; Dallas County; Texas","1132","347","785",
"1500000US481130141391","Block Group 1; Census Tract 141.39; Dallas County; Texas","955","225","730",
"1500000US481130141392","Block Group 2; Census Tract 141.39; Dallas County; Texas","1968","439","1529",
"1500000US481130141401","Block Group 1; Census Tract 141.40; Dallas County; Texas","2329","475","1854",
"1500000US481130141411","Block Group 1; Census Tract 141.41; Dallas County; Texas","840","140","700",
"1500000US481130141412","Block Group 2; Census Tract 141.41; Dallas County; Texas","1304","233","1071",
"1500000US481130141421","Block Group 1; Census Tract 141.42; Dallas County; Texas","1520","376","1144",
"1500000US481130141422","Block Group 2; Census Tract 141.42; Dallas County; Texas","800","181","619",
"1500000US481130141431","Block Group 1; Census Tract 141.43; Dallas County; Texas","4682","1046","3636",
"1500000US481130141441","Block Group 1; Census Tract 141.44; Dallas County; Texas","1937","397","1540",
"1500000US481130141442","Block Group 2; Census Tract 141.44; Dallas County; Texas","1024","100","924",
"1500000US481130141443","Block Group 3; Census Tract 141.44; Dallas County; Texas","2354","385","1969",
"1500000US481130141451","Block Group 1; Census Tract 141.45; Dallas County; Texas","1424","296","1128",
"1500000US481130141461","Block Group 1; Census Tract 141.46; Dallas County; Texas","2257","535","1722",
"1500000US481130141471","Block Group 1; Census Tract 141.47; Dallas County; Texas","857","221","636",
"1500000US481130141472","Block Group 2; Census Tract 141.47; Dallas County; Texas","1248","263","985",
"1500000US481130141481","Block Group 1; Census Tract 141.48; Dallas County; Texas","2632","838","1794",
"1500000US481130141482","Block Group 2; Census Tract 141.48; Dallas County; Texas","735","129","606",
"1500000US481130141491","Block Group 1; Census Tract 141.49; Dallas County; Texas","1398","401","997",
"1500000US481130141492","Block Group 2; Census Tract 141.49; Dallas County; Texas","2249","489","1760",
"1500000US481130141501","Block Group 1; Census Tract 141.50; Dallas County; Texas","1676","533","1143",
"1500000US481130141511","Block Group 1; Census Tract 141.51; Dallas County; Texas","2544","754","1790",
"1500000US481130141512","Block Group 2; Census Tract 141.51; Dallas County; Texas","1880","622","1258",
"1500000US481130141521","Block Group 1; Census Tract 141.52; Dallas County; Texas","1705","388","1317",
"1500000US481130141522","Block Group 2; Census Tract 141.52; Dallas County; Texas","1664","284","1380",
"1500000US481130141531","Block Group 1; Census Tract 141.53; Dallas County; Texas","1285","385","900",
"1500000US481130141532","Block Group 2; Census Tract 141.53; Dallas County; Texas","1522","361","1161",
"1500000US481130141533","Block Group 3; Census Tract 141.53; Dallas County; Texas","1175","266","909",
"1500000US481130141541","Block Group 1; Census Tract 141.54; Dallas County; Texas","1396","411","985",
"1500000US481130141542","Block Group 2; Census Tract 141.54; Dallas County; Texas","2129","612","1517",
"1500000US481130141551","Block Group 1; Census Tract 141.55; Dallas County; Texas","831","188","643",
"1500000US481130141552","Block Group 2; Census Tract 141.55; Dallas County; Texas","819","122","697",
"1500000US481130141553","Block Group 3; Census Tract 141.55; Dallas County; Texas","1130","319","811",
"1500000US481130141554","Block Group 4; Census Tract 141.55; Dallas County; Texas","1352","484","868",
"1500000US481130141555","Block Group 5; Census Tract 141.55; Dallas County; Texas","1305","398","907",
"1500000US481130141561","Block Group 1; Census Tract 141.56; Dallas County; Texas","2304","706","1598",
"1500000US481130141562","Block Group 2; Census Tract 141.56; Dallas County; Texas","1839","588","1251",
"1500000US481130141571","Block Group 1; Census Tract 141.57; Dallas County; Texas","1894","312","1582",
"1500000US481130141572","Block Group 2; Census Tract 141.57; Dallas County; Texas","20","5","15",
"1500000US481130141581","Block Group 1; Census Tract 141.58; Dallas County; Texas","1729","443","1286",
"1500000US481130141582","Block Group 2; Census Tract 141.58; Dallas County; Texas","1361","319","1042",
"1500000US481130141591","Block Group 1; Census Tract 141.59; Dallas County; Texas","2094","802","1292",
"1500000US481130141592","Block Group 2; Census Tract 141.59; Dallas County; Texas","910","370","540",
"1500000US481130141601","Block Group 1; Census Tract 141.60; Dallas County; Texas","2720","563","2157",
"1500000US481130141611","Block Group 1; Census Tract 141.61; Dallas County; Texas","1026","219","807",
"1500000US481130141612","Block Group 2; Census Tract 141.61; Dallas County; Texas","2096","514","1582",
"1500000US481130142031","Block Group 1; Census Tract 142.03; Dallas County; Texas","1628","430","1198",
"1500000US481130142032","Block Group 2; Census Tract 142.03; Dallas County; Texas","1813","372","1441",
"1500000US481130142041","Block Group 1; Census Tract 142.04; Dallas County; Texas","2224","518","1706",
"1500000US481130142051","Block Group 1; Census Tract 142.05; Dallas County; Texas","1925","323","1602",
"1500000US481130142071","Block Group 1; Census Tract 142.07; Dallas County; Texas","2656","174","2482",
"1500000US481130142081","Block Group 1; Census Tract 142.08; Dallas County; Texas","1296","100","1196",
"1500000US481130142082","Block Group 2; Census Tract 142.08; Dallas County; Texas","1410","76","1334",
"1500000US481130142091","Block Group 1; Census Tract 142.09; Dallas County; Texas","4047","255","3792",
"1500000US481130143061","Block Group 1; Census Tract 143.06; Dallas County; Texas","1552","437","1115",
"1500000US481130143062","Block Group 2; Census Tract 143.06; Dallas County; Texas","1825","530","1295",
"1500000US481130143063","Block Group 3; Census Tract 143.06; Dallas County; Texas","1532","426","1106",
"1500000US481130143064","Block Group 4; Census Tract 143.06; Dallas County; Texas","1069","245","824",
"1500000US481130143081","Block Group 1; Census Tract 143.08; Dallas County; Texas","1648","490","1158",
"1500000US481130143082","Block Group 2; Census Tract 143.08; Dallas County; Texas","2627","794","1833",
"1500000US481130143091","Block Group 1; Census Tract 143.09; Dallas County; Texas","1030","326","704",
"1500000US481130143092","Block Group 2; Census Tract 143.09; Dallas County; Texas","2066","571","1495",
"1500000US481130143093","Block Group 3; Census Tract 143.09; Dallas County; Texas","1904","654","1250",
"1500000US481130143101","Block Group 1; Census Tract 143.10; Dallas County; Texas","1580","409","1171",
"1500000US481130143102","Block Group 2; Census Tract 143.10; Dallas County; Texas","1470","294","1176",
"1500000US481130143103","Block Group 3; Census Tract 143.10; Dallas County; Texas","1866","517","1349",
"1500000US481130143131","Block Group 1; Census Tract 143.13; Dallas County; Texas","1666","221","1445",
"1500000US481130143132","Block Group 2; Census Tract 143.13; Dallas County; Texas","1916","485","1431",
"1500000US481130143141","Block Group 1; Census Tract 143.14; Dallas County; Texas","1540","285","1255",
"1500000US481130143142","Block Group 2; Census Tract 143.14; Dallas County; Texas","1495","300","1195",
"1500000US481130143151","Block Group 1; Census Tract 143.15; Dallas County; Texas","1588","427","1161",
"1500000US481130143152","Block Group 2; Census Tract 143.15; Dallas County; Texas","1578","467","1111",
"1500000US481130143161","Block Group 1; Census Tract 143.16; Dallas County; Texas","968","225","743",
"1500000US481130143162","Block Group 2; Census Tract 143.16; Dallas County; Texas","1185","272","913",
"1500000US481130143163","Block Group 3; Census Tract 143.16; Dallas County; Texas","1765","426","1339",
"1500000US481130143171","Block Group 1; Census Tract 143.17; Dallas County; Texas","1647","229","1418",
"1500000US481130143181","Block Group 1; Census Tract 143.18; Dallas County; Texas","707","115","592",
"1500000US481130143182","Block Group 2; Census Tract 143.18; Dallas County; Texas","750","172","578",
"1500000US481130143183","Block Group 3; Census Tract 143.18; Dallas County; Texas","1269","289","980",
"1500000US481130143191","Block Group 1; Census Tract 143.19; Dallas County; Texas","946","271","675",
"1500000US481130143192","Block Group 2; Census Tract 143.19; Dallas County; Texas","1718","462","1256",
"1500000US481130143201","Block Group 1; Census Tract 143.20; Dallas County; Texas","936","232","704",
"1500000US481130143202","Block Group 2; Census Tract 143.20; Dallas County; Texas","1811","509","1302",
"1500000US481130144051","Block Group 1; Census Tract 144.05; Dallas County; Texas","1259","313","946",
"1500000US481130144052","Block Group 2; Census Tract 144.05; Dallas County; Texas","2779","803","1976",
"1500000US481130144061","Block Group 1; Census Tract 144.06; Dallas County; Texas","1952","451","1501",
"1500000US481130144062","Block Group 2; Census Tract 144.06; Dallas County; Texas","2734","760","1974",
"1500000US481130144071","Block Group 1; Census Tract 144.07; Dallas County; Texas","1788","491","1297",
"1500000US481130144072","Block Group 2; Census Tract 144.07; Dallas County; Texas","1664","460","1204",
"1500000US481130144073","Block Group 3; Census Tract 144.07; Dallas County; Texas","2009","541","1468",
"1500000US481130144081","Block Group 1; Census Tract 144.08; Dallas County; Texas","1161","351","810",
"1500000US481130144082","Block Group 2; Census Tract 144.08; Dallas County; Texas","1815","361","1454",
"1500000US481130144083","Block Group 3; Census Tract 144.08; Dallas County; Texas","1388","256","1132",
"1500000US481130144091","Block Group 1; Census Tract 144.09; Dallas County; Texas","2396","593","1803",
"1500000US481130144101","Block Group 1; Census Tract 144.10; Dallas County; Texas","2065","572","1493",
"1500000US481130144102","Block Group 2; Census Tract 144.10; Dallas County; Texas","654","163","491",
"1500000US481130145011","Block Group 1; Census Tract 145.01; Dallas County; Texas","1437","364","1073",
"1500000US481130145012","Block Group 2; Census Tract 145.01; Dallas County; Texas","1080","290","790",
"1500000US481130145013","Block Group 3; Census Tract 145.01; Dallas County; Texas","954","218","736",
"1500000US481130145021","Block Group 1; Census Tract 145.02; Dallas County; Texas","1255","370","885",
"1500000US481130145022","Block Group 2; Census Tract 145.02; Dallas County; Texas","1313","292","1021",
"1500000US481130145023","Block Group 3; Census Tract 145.02; Dallas County; Texas","1862","473","1389",
"1500000US481130146011","Block Group 1; Census Tract 146.01; Dallas County; Texas","2376","678","1698",
"1500000US481130146021","Block Group 1; Census Tract 146.02; Dallas County; Texas","2507","819","1688",
"1500000US481130146022","Block Group 2; Census Tract 146.02; Dallas County; Texas","1040","271","769",
"1500000US481130146023","Block Group 3; Census Tract 146.02; Dallas County; Texas","1336","465","871",
"1500000US481130146031","Block Group 1; Census Tract 146.03; Dallas County; Texas","1827","501","1326",
"1500000US481130147011","Block Group 1; Census Tract 147.01; Dallas County; Texas","1261","380","881",
"1500000US481130147012","Block Group 2; Census Tract 147.01; Dallas County; Texas","2048","545","1503",
"1500000US481130147013","Block Group 3; Census Tract 147.01; Dallas County; Texas","1360","380","980",
"1500000US481130147041","Block Group 1; Census Tract 147.04; Dallas County; Texas","1997","587","1410",
"1500000US481130147042","Block Group 2; Census Tract 147.04; Dallas County; Texas","1207","313","894",
"1500000US481130147043","Block Group 3; Census Tract 147.04; Dallas County; Texas","2525","837","1688",
"1500000US481130149031","Block Group 1; Census Tract 149.03; Dallas County; Texas","2563","698","1865",
"1500000US481130149032","Block Group 2; Census Tract 149.03; Dallas County; Texas","1421","432","989",
"1500000US481130150011","Block Group 1; Census Tract 150.01; Dallas County; Texas","2972","795","2177",
"1500000US481130150012","Block Group 2; Census Tract 150.01; Dallas County; Texas","2214","733","1481",
"1500000US481130150021","Block Group 1; Census Tract 150.02; Dallas County; Texas","1709","452","1257",
"1500000US481130150022","Block Group 2; Census Tract 150.02; Dallas County; Texas","1338","340","998",
"1500000US481130151011","Block Group 1; Census Tract 151.01; Dallas County; Texas","2353","589","1764",
"1500000US481130151012","Block Group 2; Census Tract 151.01; Dallas County; Texas","1966","463","1503",
"1500000US481130151021","Block Group 1; Census Tract 151.02; Dallas County; Texas","2417","702","1715",
"1500000US481130152021","Block Group 1; Census Tract 152.02; Dallas County; Texas","1347","376","971",
"1500000US481130152022","Block Group 2; Census Tract 152.02; Dallas County; Texas","2178","611","1567",
"1500000US481130152051","Block Group 1; Census Tract 152.05; Dallas County; Texas","1947","517","1430",
"1500000US481130152052","Block Group 2; Census Tract 152.05; Dallas County; Texas","2036","675","1361",
"1500000US481130152061","Block Group 1; Census Tract 152.06; Dallas County; Texas","1651","449","1202",
"1500000US481130152062","Block Group 2; Census Tract 152.06; Dallas County; Texas","2554","640","1914",
"1500000US481130152071","Block Group 1; Census Tract 152.07; Dallas County; Texas","2147","435","1712",
"1500000US481130152072","Block Group 2; Census Tract 152.07; Dallas County; Texas","1872","426","1446",
"1500000US481130152081","Block Group 1; Census Tract 152.08; Dallas County; Texas","2101","523","1578",
"1500000US481130152082","Block Group 2; Census Tract 152.08; Dallas County; Texas","1646","506","1140",
"1500000US481130153031","Block Group 1; Census Tract 153.03; Dallas County; Texas","1973","649","1324",
"1500000US481130153041","Block Group 1; Census Tract 153.04; Dallas County; Texas","1462","416","1046",
